"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1864521690652528967","Thu Dec 05 05:53:09 +0000 2024","0","@mie_gacoan 150 lumpia udang ","1864548544285430064","","mie_gacoan","in","","0","0","0","https://x.com/_tanpanamaya/status/1864548544285430064","2933968458","_tanpanamaya"
"1864521690652528967","Thu Dec 05 05:52:33 +0000 2024","0","@mie_gacoan 150 MIN AYOO NOTICD AKU #GacoanAskU","1864548393961574595","","mie_gacoan","in","","0","0","0","https://x.com/j0nguyawin/status/1864548393961574595","1563843905379921921","j0nguyawin"
"1864521690652528967","Thu Dec 05 05:52:14 +0000 2024","0","@mie_gacoan Dibutuhkan 150pcs untuk 50 orang. 1 orang dapat 3pcs lumpia udang. #Gacoanku #GacoanAskU","1864548313632321731","","mie_gacoan","in","Tangerang, Banten","0","0","0","https://x.com/Yudhis_yopie/status/1864548313632321731","1820670975824039936","Yudhis_yopie"
"1864521690652528967","Thu Dec 05 05:52:13 +0000 2024","0","@mie_gacoan 150 lumpia udang","1864548311027601491","","mie_gacoan","in","","0","0","0","https://x.com/pokpokankayam/status/1864548311027601491","1384169585180483587","pokpokankayam"
"1864521690652528967","Thu Dec 05 05:52:07 +0000 2024","0","@mie_gacoan 150 pcs minnnn sini bagi gw min buat makan siangg lapar nih","1864548286729998533","","mie_gacoan","in","","0","0","0","https://x.com/Mysfrs11/status/1864548286729998533","1459662590498381826","Mysfrs11"
"1864521690652528967","Thu Dec 05 05:52:00 +0000 2024","0","@mie_gacoan 150 min karena 1 porsi kan isi 3 ","1864548256749109447","","mie_gacoan","in","🇮🇩","0","0","0","https://x.com/jktiw875/status/1864548256749109447","803304718277558272","jktiw875"
"1864521690652528967","Thu Dec 05 05:51:52 +0000 2024","0","@mie_gacoan Mimin bakal butuh 150 pcs Lumpia Udang #Gacoanku karena 1 porsi lumpia udang berisi 3 pcs jadi 3 x 50 = 150 pcs ayo dong min lirik aku kmren telat ikut promo nih masih sedih ini ","1864548222859137502","","mie_gacoan","in","myg","0","0","0","https://x.com/tinytaxn/status/1864548222859137502","1251783104970100737","tinytaxn"
"1864521690652528967","Thu Dec 05 05:51:27 +0000 2024","0","@mie_gacoan dik: 1 porsi lumpia udang = 3pcs dit: mimin mentraktir untuk 50 orang jawab: udang yang dibutuhkan buat #Gacoanku = 3 × 50 = 150 pcs Jadi jawabannya mimin butuh 150pcs udang lumpia untuk mentraktir 50 orang tersebut dengan hitungan 1 porsi.. kalo 2 porsi perorang jadi 300pcs..","1864548119129772381","","mie_gacoan","in","00L she/her ","0","0","0","https://x.com/gardienespoir/status/1864548119129772381","2609299308","gardienespoir"
"1864521690652528967","Thu Dec 05 05:51:21 +0000 2024","0","@mie_gacoan Ak maw","1864548093414518929","","mie_gacoan","in","Kota Yogyakarta, Yogyakarta","0","0","0","https://x.com/bioruto/status/1864548093414518929","1524593425714012161","bioruto"
"1864521690652528967","Thu Dec 05 05:50:52 +0000 2024","0","@mie_gacoan 1 porsi isi 3 3x50 = 150 buah","1864547969074385113","","mie_gacoan","in","","0","0","0","https://x.com/mung1ae/status/1864547969074385113","1778251239173804032","mung1ae"
"1864521690652528967","Thu Dec 05 05:50:40 +0000 2024","0","@mie_gacoan 1 porsi isi 3 pcs Kalo mimin mau traktir 50 org berarti butuh 150 pcs. Yuk minn aku salah satu nya #Gacoanku","1864547922303676424","","mie_gacoan","in","Indonesia","0","0","0","https://x.com/yellowluuv_/status/1864547922303676424","3181015920","yellowluuv_"
"1864521690652528967","Thu Dec 05 05:50:23 +0000 2024","0","@mie_gacoan 7 porsi aja Min...","1864547848140018073","","mie_gacoan","in","Indonesia","0","0","0","https://x.com/justirak/status/1864547848140018073","245724451","justirak"
"1864547551091020165","Thu Dec 05 05:49:12 +0000 2024","0","pgn gacoan tp kmrn dah makan mie :(","1864547551091020165","","","in","blaugrana","0","1","0","https://x.com/carlercz/status/1864547551091020165","1795214667125809153","carlercz"
"1864521690652528967","Thu Dec 05 05:49:11 +0000 2024","0","@mie_gacoan 1 porsinya 3 kalo 50 cukup 150 min #Gacoanku","1864547548171800809","","mie_gacoan","in","","0","0","0","https://x.com/vellichorpena/status/1864547548171800809","1589160164611194882","vellichorpena"
"1864521690652528967","Thu Dec 05 05:49:00 +0000 2024","0","@mie_gacoan Karena ada 50 orang untuk 1 porsi lumpia udang ada 3 porsi. Jika 1 orang mendapatkan 1 porsi maka total lumpia udangnya 150 biji apabila 1 orang mendapatkan 1 lumpia maka hanya perlu memberikan 50 lumpia. Sekian terima kasih traktirannya ditunggu ketukann DM nya #GacoanAsku","1864547500751040897","","mie_gacoan","in","","0","0","0","https://x.com/sasafachry/status/1864547500751040897","1823172532763316224","sasafachry"
"1864521690652528967","Thu Dec 05 05:48:43 +0000 2024","1","@mie_gacoan 1 porsi lumpia udang isinya 3pc. Traktir 50 orang butuh 150pc. Tapi serumah ada 4 orang dan masing-masing butuh 1 porsi. 150pc x 4 = 600pc. Ayo min send 600pc aja. Biar serumah gak rebutan makan lumpia udang gacoan yang yummy itu #Gacoanku #GacoanAskU","1864547430081155469","","mie_gacoan","in","","0","0","0","https://x.com/SauvageTan/status/1864547430081155469","1815569772563845120","SauvageTan"
"1864521690652528967","Thu Dec 05 05:48:18 +0000 2024","0","@mie_gacoan 150 Lumpia Udang min","1864547324783153271","","mie_gacoan","in","","0","0","0","https://x.com/remontadamn/status/1864547324783153271","1842436991750967296","remontadamn"
"1864521690652528967","Thu Dec 05 05:47:55 +0000 2024","0","@mie_gacoan @NCTsmtown_127 Mint tempatku gaada gacoan","1864547228549042454","","jalondee","in","","0","0","0","https://x.com/jalondee/status/1864547228549042454","951007652506562560","jalondee"
"1864547209062330544","Thu Dec 05 05:47:50 +0000 2024","0","Pengen mie gacoan bgt tapi ni usus lagi trouble huhu ","1864547209062330544","","","in","","0","0","0","https://x.com/Selvioktv2/status/1864547209062330544","1289875908749217793","Selvioktv2"
"1864521690652528967","Thu Dec 05 05:47:49 +0000 2024","0","@mie_gacoan 150 pcs lumpia udang untuk 50 porsi","1864547202535919810","","mie_gacoan","in","Klaten, Jawa Tengah","0","0","0","https://x.com/anakbesii/status/1864547202535919810","1788582039148707840","anakbesii"
"1864521690652528967","Thu Dec 05 05:47:47 +0000 2024","0","@mie_gacoan 150 pcs min penasaran pengen makan karena kata nya enak bingittt hihi #GacoanAskU #Gacoanku","1864547196005437811","","mie_gacoan","in","","0","0","0","https://x.com/intanpra2717/status/1864547196005437811","1602645853172158464","intanpra2717"
"1864521690652528967","Thu Dec 05 05:47:37 +0000 2024","0","@mie_gacoan 127 soalnya aku sayang @NCTsmtown_127","1864547153986891906","","mie_gacoan","in","","0","1","0","https://x.com/jalondee/status/1864547153986891906","951007652506562560","jalondee"
"1864521690652528967","Thu Dec 05 05:47:27 +0000 2024","1","@mie_gacoan 150pcs minnn karenaa mau traktir 50 orang dimana 1 porsi lumpia udang mendapatkan 3 pcs lumpia udang jadi 50×3= 150pcs rorrrr","1864547112412942680","","mie_gacoan","in","ur heart","0","1","0","https://x.com/lovemrkyle/status/1864547112412942680","1404074950051307534","lovemrkyle"
"1864521690652528967","Thu Dec 05 05:46:55 +0000 2024","0","@mie_gacoan 150 lumpia udang min","1864546976416846131","","mie_gacoan","in","","0","0","0","https://x.com/blinkchoco/status/1864546976416846131","1533418128851410950","blinkchoco"
"1863795390363091169","Thu Dec 05 05:46:49 +0000 2024","1","@mie_gacoan Karawang johar cimahi","1864546951037116564","","mie_gacoan","in","Jawa Barat, Indonesia","0","1","0","https://x.com/bigwinselalv/status/1864546951037116564","1624696094063218689","bigwinselalv"
"1864521690652528967","Thu Dec 05 05:46:19 +0000 2024","0","@mie_gacoan Jawabannya : 150 pcs min #Gacoanku . #GacoanAskU #Gacoanku Sukses selalu @mie_gacoan","1864546825656783058","","mie_gacoan","in","","0","0","0","https://x.com/RozyDania/status/1864546825656783058","1409154858188382209","RozyDania"
"1864521690652528967","Thu Dec 05 05:46:15 +0000 2024","0","@mie_gacoan 150 pcs min karena 1 porsi isi 3 jadi 50x3 = 150 #Gacoanku #GacoanAskU","1864546810125275251","","mie_gacoan","in","국민","0","0","0","https://x.com/kseokjinmin/status/1864546810125275251","1233532642458402816","kseokjinmin"
"1864521690652528967","Thu Dec 05 05:45:52 +0000 2024","0","@mie_gacoan Saya liat ditiap porsinya ada 3 pcs jd kalo dikalikan 50 = 150 pcs udang Min #Gacoanku #GacoanAskU #MeAnswer ","1864546710602821855","","mie_gacoan","in","@picknava","0","0","0","https://x.com/Rumahsinggah78/status/1864546710602821855","1679312837330739201","Rumahsinggah78"
"1864521690652528967","Thu Dec 05 05:45:52 +0000 2024","0","@mie_gacoan 150 aja deh","1864546710330200103","","mie_gacoan","in","","0","0","0","https://x.com/sincaaann/status/1864546710330200103","1594013981592559616","sincaaann"
"1864521690652528967","Thu Dec 05 05:45:39 +0000 2024","3","@mie_gacoan bisa ga sih min seporsi isinya 5 atau 7 dah bosen isinya cuman 3 kalau x 50 udah 150 ️ bikin edisi full lumpia udang dong ","1864546658635452456","","mie_gacoan","in","𝘡𝘢𝘳𝘢'𝘴 𝘸𝘰𝘳𝘭𝘥","0","1","0","https://x.com/kesandungrel/status/1864546658635452456","1511986012892778498","kesandungrel"
"1864521690652528967","Thu Dec 05 05:45:25 +0000 2024","0","@mie_gacoan 50 x 3 pcs/porsi berarti 150 pcs lumpia udang mimin #Gacoanku","1864546598115852652","","mie_gacoan","in","","0","0","0","https://x.com/pageof101/status/1864546598115852652","1779173563892932608","pageof101"
"1864521690652528967","Thu Dec 05 05:45:09 +0000 2024","0","@mie_gacoan 1 porsi isi 3. Untuk 50 orang jika per orang dihitung 1 porsi maka : 3 x 50 = 150 Jadi diperlukan 150pcs lumpia udang untuk 50 orang. #Gacoanku #GacoanAskU","1864546533745807771","","mie_gacoan","in","","0","0","0","https://x.com/Nthie12641327/status/1864546533745807771","1385974543861248000","Nthie12641327"
"1864521690652528967","Thu Dec 05 05:45:04 +0000 2024","0","@mie_gacoan 100 cukuppp","1864546512610689327","","mie_gacoan","in","","0","0","0","https://x.com/sincaaann/status/1864546512610689327","1594013981592559616","sincaaann"
"1864521690652528967","Thu Dec 05 05:45:04 +0000 2024","0","@mie_gacoan Ada 150 pcs lumpia udang untuk 50 orang karena 1 orang mendapat 3 lumpia udang #GACOANKU #GacoanAskU","1864546509590810972","","mie_gacoan","in","","0","0","0","https://x.com/suckerdrich/status/1864546509590810972","1415487811898077184","suckerdrich"
"1864521690652528967","Thu Dec 05 05:44:59 +0000 2024","0","@mie_gacoan Baru aja beli sih tapi aku mau lagi 150 pcs min","1864546488761897221","","mie_gacoan","in","21+","0","0","0","https://x.com/everysunu/status/1864546488761897221","1287056334173515776","everysunu"
"1864521690652528967","Thu Dec 05 05:44:54 +0000 2024","0","@mie_gacoan 150pcs dong!!!! tp kalo ditambahin lagi boleh min soalnya lumpia udang nagih bangetttttt","1864546468847333463","","mie_gacoan","in","btspopers + kdramalvrs🫶🏼","0","0","0","https://x.com/sundoongiee/status/1864546468847333463","1134841001992806400","sundoongiee"
"1864538263765307478","Thu Dec 05 05:44:31 +0000 2024","0","@aiqyuu hayuk mam mie gacoan","1864546371795341464","","aiqyuu","in","","0","1","0","https://x.com/yourheizz/status/1864546371795341464","1839664472044249088","yourheizz"
"1864521690652528967","Thu Dec 05 05:44:18 +0000 2024","0","@mie_gacoan 150 aduh cinta bgt ama lumpia udang semoga yang bikin masuk surgaa #gacoanku #gacoanAskU","1864546318112444515","","mie_gacoan","in","","0","0","0","https://x.com/scoupsnhanii/status/1864546318112444515","1082588775773925376","scoupsnhanii"
"1864521690652528967","Thu Dec 05 05:43:59 +0000 2024","0","@mie_gacoan 150 pcs minnn buru traktir akuuuu","1864546236692615242","","mie_gacoan","in","","0","0","0","https://x.com/yoowifekth/status/1864546236692615242","1493122801133580288","yoowifekth"
"1864521690652528967","Thu Dec 05 05:43:45 +0000 2024","0","@mie_gacoan 150pcs lumpia udang min #GacoanAskU","1864546179297751157","","mie_gacoan","in","","0","0","0","https://x.com/sofianakimy/status/1864546179297751157","1331645015257354246","sofianakimy"
"1864538263765307478","Thu Dec 05 05:43:31 +0000 2024","0","@yourheizz Pengen mie gacoan blm pernh nyobain samsek ","1864546121118568562","","yourheizz","in","dimana mana hatiku senang","0","1","0","https://x.com/aiqyuu/status/1864546121118568562","1278555950652112896","aiqyuu"
"1864521690652528967","Thu Dec 05 05:41:39 +0000 2024","0","@mie_gacoan karena satu porsi nya 3 buah tinggal dikali aja sama jumlah orangnya hehe.. jadii 3 x 50 = 150 buah Lumpia Udang Pllss lagi pengen gacoan lvl 8 + Lumpia udang + Udang keju #GacoanKu #GacoanAskU","1864545652040192506","","mie_gacoan","in","she/her 💫","0","0","0","https://x.com/razorgorawr/status/1864545652040192506","1427167436055322638","razorgorawr"
"1864545488546210133","Thu Dec 05 05:41:00 +0000 2024","0","ga pernah se enek ini makan mie anw wizzmie enak bgt guyss sebanding lahh ama gacoan https://t.co/azzcOMpiKo","1864545488546210133","https://pbs.twimg.com/media/GeAyPZMa0AM3s84.jpg","","in","☆she/her! psy 24","0","0","0","https://x.com/starsooha/status/1864545488546210133","1739891406624489472","starsooha"
"1864521690652528967","Thu Dec 05 05:34:52 +0000 2024","0","@mie_gacoan 150pcs sinii kuingin menyiksa diri dengan alergii","1864543942215389230","","mie_gacoan","in","wa","0","0","0","https://x.com/gogemestone/status/1864543942215389230","1468667024901505030","gogemestone"
"1864521690652528967","Thu Dec 05 05:34:46 +0000 2024","0","@mie_gacoan 150 pcs lumpia udang min kalo sesuai sama porsinya per-oang untuk 50 orang ","1864543919561953410","","mie_gacoan","in","Ketempat kau berada","0","0","0","https://x.com/dilangitygbiruy/status/1864543919561953410","1188087546082783234","dilangitygbiruy"
"1864521690652528967","Thu Dec 05 05:33:49 +0000 2024","0","@mie_gacoan Boleh gak 1 org dapet 10pcs lumpia udang WKWKWKWKW SOALNYA ENAK BGT PLISSS jadi admin butuh 500pcs hahahahaha","1864543681296126074","","mie_gacoan","in","","0","1","0","https://x.com/amiliolio/status/1864543681296126074","1270882342651887616","amiliolio"
"1864521690652528967","Thu Dec 05 05:33:42 +0000 2024","0","@mie_gacoan 150 pcs aku suka banget bangettt! ","1864543651336212870","","mie_gacoan","in","","0","0","0","https://x.com/starlyghtee/status/1864543651336212870","1627541917922906113","starlyghtee"
"1864521690652528967","Thu Dec 05 05:33:12 +0000 2024","0","@mie_gacoan 150 miiinn mauuuu iihh","1864543524135555104","","mie_gacoan","in","V's","0","0","0","https://x.com/mysyouz/status/1864543524135555104","1675140763515260929","mysyouz"
"1864521690652528967","Thu Dec 05 05:31:20 +0000 2024","0","@mie_gacoan 150pcs lumpia udang miinn #GacoanAskU","1864543054520308167","","mie_gacoan","in","Yogyakarta","0","0","0","https://x.com/akubirulangit/status/1864543054520308167","1660868043218763777","akubirulangit"
"1864521690652528967","Thu Dec 05 05:31:14 +0000 2024","0","@mie_gacoan 150pcs min plis aku suka banget lumpia udangnya #Gacoanku","1864543028456915260","","mie_gacoan","in","","0","0","0","https://x.com/seethelune/status/1864543028456915260","981845989081272321","seethelune"
"1864521690652528967","Thu Dec 05 05:31:06 +0000 2024","0","@mie_gacoan Meluncur kerumah ku sekalian udang keju menu favorite","1864542995455828419","","mie_gacoan","in","Cakung, Indonesia ","0","0","0","https://x.com/mwmwlagi/status/1864542995455828419","1001347351","mwmwlagi"
"1864257785149751615","Thu Dec 05 05:29:28 +0000 2024","0","@mie_gacoan ter-️️ udah ga perlu jastip lagii ","1864542587203538948","","mie_gacoan","in","carat land","0","0","0","https://x.com/joshancheol95/status/1864542587203538948","1359904703602061313","joshancheol95"
"1864446374017921238","Thu Dec 05 05:24:17 +0000 2024","0","@dinulfadli_ 1.dimsum 2.mie ayam 3.bakso 4.seblak 5.gacoan","1864541279075619188","","dinulfadli_","in","","0","0","0","https://x.com/gausahkepoiin/status/1864541279075619188","1690460098274177024","gausahkepoiin"
"1864521690652528967","Thu Dec 05 05:22:11 +0000 2024","0","@mie_gacoan 300 boleh min #Gacoanku #GacoanAskU","1864540751906132424","","mie_gacoan","in","Cirebon, Indonesia","0","0","0","https://x.com/miftakhurohmah/status/1864540751906132424","73824447","miftakhurohmah"
"1864521690652528967","Thu Dec 05 05:18:01 +0000 2024","0","@mie_gacoan Mau deh di jajanin","1864539705783799982","","mie_gacoan","in","","0","0","0","https://x.com/lativa88/status/1864539705783799982","1692188679622848512","lativa88"
"1864521690652528967","Thu Dec 05 05:17:22 +0000 2024","2","@mie_gacoan Jawaban = 150pcs lumpia udaaang Karena mau traktir 50orang 1 porsi isi 3 lumpia jadi total lumpia yang dibuat 50orang x 3pcs =150pcs","1864539541144785247","","mie_gacoan","in","","0","0","0","https://x.com/Rahelee26/status/1864539541144785247","1737725546153533440","Rahelee26"
"1864521690652528967","Thu Dec 05 05:16:57 +0000 2024","1","@mie_gacoan 150pcs karna 1 orang nya dapet 3pcs","1864539433976123426","","mie_gacoan","in","Jakarta Capital Region, Indone","0","1","0","https://x.com/dksltkag/status/1864539433976123426","1245998985346572291","dksltkag"
"1864521690652528967","Thu Dec 05 05:16:31 +0000 2024","0","@mie_gacoan 150 lumpia udang #GacoanAskU","1864539324760641830","","mie_gacoan","in","Denpasar - Bali","0","0","0","https://x.com/favasanchez/status/1864539324760641830","1683265518898409473","favasanchez"
"1864521690652528967","Thu Dec 05 05:14:43 +0000 2024","0","@mie_gacoan 150pcs untuk 50 orang. 1 orang dapat 3pcs lumpia udang. #Gacoanku #GacoanAskU","1864538874107842605","","mie_gacoan","in","","0","0","0","https://x.com/saskinjourney/status/1864538874107842605","1486673731929788420","saskinjourney"
"1864521690652528967","Thu Dec 05 05:14:21 +0000 2024","0","@mie_gacoan 150 min cukup #GacoanAsKU","1864538780298035211","","mie_gacoan","in","JYP Nation","0","0","0","https://x.com/obangben/status/1864538780298035211","1493580019041714181","obangben"
"1864538263765307478","Thu Dec 05 05:12:18 +0000 2024","0","pengen mie gacoan deh udah lama banget ga makan itu ","1864538263765307478","","","in","","0","1","0","https://x.com/yourheizz/status/1864538263765307478","1839664472044249088","yourheizz"
"1864521690652528967","Thu Dec 05 05:08:50 +0000 2024","0","@mie_gacoan 150 pcs min Aku kebagian kan min #Gacoanku? #GacoanAskU","1864537393568862435","","mie_gacoan","in","Baleendah, bandung","0","0","0","https://x.com/nonadilla93/status/1864537393568862435","2902708190","nonadilla93"
"1864521690652528967","Thu Dec 05 05:06:27 +0000 2024","0","@mie_gacoan kokk aku ga dijajain minnnn ","1864536791589769228","","mie_gacoan","in","for ilichil ","0","0","0","https://x.com/jaehyunnable/status/1864536791589769228","1653822006469758977","jaehyunnable"
"1864521690652528967","Thu Dec 05 05:02:35 +0000 2024","1","@mie_gacoan 150 cukup beb","1864535819287146620","","mie_gacoan","in","Jawa Timur, Indonesia","0","1","0","https://x.com/adninev/status/1864535819287146620","2249871864","adninev"
"1864521690652528967","Thu Dec 05 04:55:52 +0000 2024","0","@mie_gacoan 150 lumpia udang","1864534130442293692","","mie_gacoan","in","Bekasi Timur, Indonesia","0","0","0","https://x.com/masfajar115/status/1864534130442293692","1710545654815379457","masfajar115"
"1864521690652528967","Thu Dec 05 04:54:20 +0000 2024","0","@mie_gacoan 150 min cukup","1864533743312228522","","mie_gacoan","in","Sragen _Banten California ","0","0","0","https://x.com/raharjo789/status/1864533743312228522","1385203282654613507","raharjo789"
"1864521690652528967","Thu Dec 05 04:54:05 +0000 2024","0","@mie_gacoan 150pcs utk 50org karena 1bakul lumpia udang isi 3 biji #Gacoanku #GacoanAskU","1864533680527692048","","mie_gacoan","in","","0","0","0","https://x.com/meawnayaa/status/1864533680527692048","1145767242132381697","meawnayaa"
"1864446374017921238","Thu Dec 05 04:51:04 +0000 2024","0","@dinulfadli_ Seblak bubur ayam bakso mie gacoan","1864532923199922328","","dinulfadli_","in","Seoul, Republic of Korea","0","0","0","https://x.com/jahakho/status/1864532923199922328","1251434128253149184","jahakho"
"1864521690652528967","Thu Dec 05 04:46:47 +0000 2024","0","@mie_gacoan 50 kalo satu buah satu buah tp maunya per orang dapet 10 dong xixixixi #Gacoanku #GacoanAskU","1864531844575994229","","mie_gacoan","in","lhc.gf","0","0","0","https://x.com/nnamericanno/status/1864531844575994229","2403001651","nnamericanno"
"1864521690652528967","Thu Dec 05 04:42:14 +0000 2024","0","@mie_gacoan 300 boleh min #Gacoanku","1864530698264285273","","mie_gacoan","in","","0","0","0","https://x.com/Arfiahra/status/1864530698264285273","3017955320","Arfiahra"
"1864521690652528967","Thu Dec 05 04:33:18 +0000 2024","0","@mie_gacoan Mau banget buat buka puasa Area jogja dong min","1864528451744747944","","mie_gacoan","in","","0","0","0","https://x.com/dearme_1026/status/1864528451744747944","1675492685355032582","dearme_1026"
"1864521690652528967","Thu Dec 05 04:31:15 +0000 2024","0","@mie_gacoan Gak pake mikir lama nih mimin butuh 150 Lumpia Udang. Ayuk dah kirim min ku tunggu #Gacoanku #GacoanAsku","1864527936541610167","","mie_gacoan","in","indonesia ","0","0","0","https://x.com/akhfajrin/status/1864527936541610167","818425467283722240","akhfajrin"
"1864521690652528967","Thu Dec 05 04:29:46 +0000 2024","1","@mie_gacoan 150 min cukup #GacoanAsKU","1864527561952530904","","mie_gacoan","in","Sawangan, Indonesia","0","0","0","https://x.com/RihanaPutr80496/status/1864527561952530904","1659753821252489216","RihanaPutr80496"
"1864521690652528967","Thu Dec 05 04:29:05 +0000 2024","0","@mie_gacoan 150 min Buruan udah laper mau mam","1864527389243658699","","mie_gacoan","in","indonesia","0","0","0","https://x.com/sausbordelaise/status/1864527389243658699","460124665","sausbordelaise"
"1864521690652528967","Thu Dec 05 04:26:13 +0000 2024","0","@mie_gacoan 150 . 1 porsi kan isi 3 mau dibagi ke 50 orang ya dikali aja 50 orang dikali 3pcs udang lumpia = 150 udang lumpia yang dibagi untuk 50 orang","1864526669106884618","","mie_gacoan","in","","0","0","0","https://x.com/whereismatchaa/status/1864526669106884618","1796023505093529600","whereismatchaa"
"1864521690652528967","Thu Dec 05 04:25:46 +0000 2024","0","@mie_gacoan Aslinya sih 150 min Tapi sebaiknya 300 jadi tiap orang dapat 2 porsi ","1864526553226306025","","mie_gacoan","in","","0","0","0","https://x.com/pichalipqi/status/1864526553226306025","1492065434","pichalipqi"
"1864371278733537327","Wed Dec 04 18:08:45 +0000 2024","0","@hayoseop titip gacoan dong bawain di rantang aja ntar pas balik korea mie sama ujang kedu ya.","1864371278733537327","","hayoseop","in","Catharina, forevermore.","0","1","0","https://x.com/Woosok/status/1864371278733537327","1609653468","Woosok"
"1864358214449680798","Wed Dec 04 17:26:12 +0000 2024","0","@cutgetta Mnaa yaa bingung klo mie wizzmei sih tp selera org beda2 ya udang rambutan tep gacoan","1864360569194860757","","cutgetta","in","Yogyakarta , Indonesia","0","0","0","https://x.com/danik_rahma/status/1864360569194860757","1258594116","danik_rahma"
"1864333808453161329","Wed Dec 04 17:26:00 +0000 2024","0","@andilarahh nda bisa kakk tadi aja mam mie gacoan lv 1 aja ga abisss saking pedesnyaa","1864360520326996145","","andilarahh","in","","0","0","0","https://x.com/peachbear98/status/1864360520326996145","1457384312857260034","peachbear98"
"1864359347129815308","Wed Dec 04 17:21:21 +0000 2024","0","Pengen Mie gacoan","1864359347129815308","","","in","","0","0","0","https://x.com/pemudapolandia/status/1864359347129815308","1536589381267771392","pemudapolandia"
"1864356407547711685","Wed Dec 04 17:09:40 +0000 2024","0","Selamat malam para konsumen mie gacoan kenjeran.","1864356407547711685","","","in","surabaya","0","0","0","https://x.com/iqbal_them/status/1864356407547711685","298385571","iqbal_them"
"1864351387334897919","Wed Dec 04 16:49:43 +0000 2024","0","Lebih buat konser sih sejujurnya","1864351387334897919","","","in","","0","0","0","https://x.com/oingoingmong/status/1864351387334897919","1597652632218529793","oingoingmong"
"1864350747720339728","Wed Dec 04 16:47:10 +0000 2024","0","Pak kenalin ini pacar aku ","1864350747720339728","","","in","","0","0","0","https://x.com/oingoingmong/status/1864350747720339728","1597652632218529793","oingoingmong"
"1864341998968427008","Wed Dec 04 16:12:25 +0000 2024","0","Kemarin malem makan indomie aceh tadi pagi makan pop mie spicy ramyeon makan malemnya mie gacoan Mie mie mie mie ga makan mie pingsan kah","1864341998968427008","","","in","Kota Tangerang","0","0","0","https://x.com/dwinosaursss/status/1864341998968427008","1299152119","dwinosaursss"
"1864341833461256379","Wed Dec 04 16:11:45 +0000 2024","1","gw tawarin mie gacoan jg kaga bisa gofud kesono gyu","1864341833461256379","","","in","her ; 25+; rps","0","0","0","https://x.com/teamunae/status/1864341833461256379","708519190995447808","teamunae"
"1864337798695932209","Wed Dec 04 15:55:43 +0000 2024","4","ily @mie_gacoan km bnrn gmw ngasi ak voc kh https://t.co/HZZdQn0YoN","1864337798695932209","https://pbs.twimg.com/media/Gd91VTqaAAApP-h.jpg","","in","pleburan city'23","0","1","0","https://x.com/jeet_aime/status/1864337798695932209","1518701835497869312","jeet_aime"
"1864317104352068016","Wed Dec 04 15:26:35 +0000 2024","0","@day6confess Titik period terima kasih https://t.co/OH1tNnLri3","1864330466976997840","https://pbs.twimg.com/media/Gd9urcsa0AIOw5U.jpg","day6confess","in","","0","0","0","https://x.com/oingoingmong/status/1864330466976997840","1597652632218529793","oingoingmong"
"1864270656755651020","Wed Dec 04 15:25:51 +0000 2024","0","@sarduwd egkkk dari ubin ak retak terus muncul mie gacoan","1864330281198735840","","sarduwd","in","area51","0","0","0","https://x.com/reprlien/status/1864330281198735840","1249238848300695555","reprlien"
"1864321904909443286","Wed Dec 04 15:23:43 +0000 2024","0","@dhirantz wdyt 40k only for gacoan udah mie thai tea udang keju tp shopee walau gacoan depan rumahku worth atau tidak TAPI gak depan rumah bgt jalan 2 menit doang TAPI SENDIRIAN","1864329746110382324","","dhirantz","in","dnff","1","1","0","https://x.com/glhime/status/1864329746110382324","1535573009305546752","glhime"
"1864270656755651020","Wed Dec 04 15:14:37 +0000 2024","0","@enjwelie mie gacoan lvl 99 ccoknya bwat org yg abis breakup","1864327453172486375","","enjwelie","in","area51","0","1","0","https://x.com/reprlien/status/1864327453172486375","1249238848300695555","reprlien"
"1864327013781451196","Wed Dec 04 15:12:52 +0000 2024","2","Pencapaian tahun ini yaitu tetap hidup karna band Melbi ayam sambal matah GTA 5 mie gacoan konten kucing lucu","1864327013781451196","","","in","","0","0","0","https://x.com/bellissimifiore/status/1864327013781451196","1261586032555732992","bellissimifiore"
"1864326075679166942","Wed Dec 04 15:09:38 +0000 2024","0","gw tadi abis makan gacoan jadi kureng gt kalo gak sambil makan mie pas ngerjain ","1864326202141626530","","guancchan","in","e1 ⚔️ ","0","0","0","https://x.com/guancchan/status/1864326202141626530","1028180972804558848","guancchan"
"1864325765707518058","Wed Dec 04 15:07:54 +0000 2024","1","Gara gara fyp tiktok isinya pada makan mie gacoan jadi pengen mie gacoan ","1864325765707518058","","","in","Zimbabwe","0","1","0","https://x.com/melodylan_/status/1864325765707518058","4891966754","melodylan_"
"1864321304553238998","Wed Dec 04 15:07:35 +0000 2024","0","@convomf Mie gacoan maksimal lvl 3 terus biji cabenya aku buat tulisan. Tapi seringnya lvl 2","1864325684791005265","","convomf","in","Central Java, Indonesia","0","0","0","https://x.com/liiaaa05_/status/1864325684791005265","1438490394166104068","liiaaa05_"
